experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_5,981,eval,50,50,-0.8000000000000004,50,2,-0.8000000000000004,40,0.0,50,0,0.055598155000097904,0.018795984999997017,0.03680217000010089,0.018795984999997017,0.03680217000010089,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.6220893815205402,0.0,0.09031046,0.10065979404903082,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09145404837468493,394.55165,392.96000000000004,neural,13.0,65.0,556.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_5,981,train,80,,,80,2,-2.9700000000000006,40,0.0,80,0,0.06929623700034426,0.032494067000243376,0.03680217000010089,0.032494067000243376,0.03680217000010089,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.34619836499987533,0.0,0.0311157,0.048796864850837826,19.0,1.0,0.175,0.175,0.025,0.42197958774471794,0.5780204122552821,0.0,0.42197958774471794,0.5179641058368318,0.5159963450447973,0.21559470627578362,48.54655,19.8135,memory,19.0,95.0,836.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_5,981,eval,100,100,-9.54,100,1,-9.54,40,0.0,100,0,0.11664368700030536,0.03978911500007598,0.07685457200022938,0.03978911500007598,0.07685457200022938,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.42011852347635426,0.0,0.01330878,0.03153533602512819,21.0,1.0,0.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030571261035656837,382.70062499999995,386.93899999999996,neural,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_5,981,eval,100,100,-0.8000000000000004,100,2,-0.8000000000000004,40,0.0,100,0,0.11674806500013801,0.03989349299990863,0.07685457200022938,0.03989349299990863,0.07685457200022938,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.42011852347635426,0.0,0.01330878,0.03153533602512819,21.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030571261035656837,462.96825,418.4135,neural,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_5,981,train,100,,,100,3,-1.1000000000000003,20,0.0,100,0,0.117636032000064,0.040781459999834624,0.07685457200022938,0.040781459999834624,0.07685457200022938,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.42011852347635426,0.0,0.01330878,0.03153533602512819,21.0,1.0,0.1,0.15,0.0,0.5144845962339228,0.48551540376607727,0.0,0.5144845962339228,0.5751844604238493,0.6414221834871894,0.2034577361187313,37.7872,18.104999999999997,memory,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,train,40,,,40,1,-2.1800000000000006,40,0.0,40,0,0.015205860000151006,0.015205860000151006,0.0,0.015205860000151006,0.0,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.05,0.0,0.1354553,0.13861901205061872,9.0,1.0,0.15,0.0,0.975,0.00125,0.02375,0.0,0.05,0.0,0.0012192643874821495,0.2520219913320973,31.462049999999998,17.6175,none,9.0,45.0,396.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,eval,50,50,4.98,50,1,4.98,2,1.0,50,0,0.022848120000162453,0.019727891999991698,0.003120228000170755,0.019727891999991698,0.003120228000170755,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03333333333333333,0.0,0.08594053,0.09195181606978892,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08420867543473372,347.976,347.976,neural,14.0,70.0,600.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,eval,50,50,4.98,50,2,4.98,2,1.0,50,0,0.022954526000376063,0.019834298000205308,0.003120228000170755,0.019834298000205308,0.003120228000170755,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03333333333333333,0.0,0.08594053,0.09195181606978892,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08420867543473372,357.38149999999996,357.38149999999996,neural,14.0,70.0,600.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,train,80,,,80,2,-2.1800000000000006,40,0.0,80,0,0.03735264400029337,0.03423241600012261,0.003120228000170755,0.03423241600012261,0.003120228000170755,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03333333333333333,0.0,0.026463974,0.029742628211278516,22.0,1.0,0.15,0.0,0.65,0.0175,0.9825000000000002,0.0,0.0175,0.05,0.012859283981070163,0.11720529826696358,72.657325,20.0565,neural,22.0,110.0,968.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,eval,100,100,-9.31,100,1,-9.31,40,0.0,100,0,0.08516758600035246,0.04346732100020745,0.04170026500014501,0.04346732100020745,0.04170026500014501,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03571428571428571,0.0,0.012382621,0.01656124691713537,29.0,1.0,0.925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016291440350849173,434.13305,433.7075,neural,29.0,145.0,1276.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,eval,100,100,-9.31,100,2,-9.31,40,0.0,100,0,0.08526540900038526,0.04356514400024025,0.04170026500014501,0.04356514400024025,0.04170026500014501,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03571428571428571,0.0,0.012382621,0.01656124691713537,29.0,1.0,0.925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016291440350849173,376.178575,352.2785,neural,29.0,145.0,1276.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,980,train,100,,,100,3,-0.7900000000000003,20,0.0,100,0,0.08613251600036165,0.04443225100021664,0.04170026500014501,0.04443225100021664,0.04170026500014501,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.03571428571428571,0.0,0.012382621,0.01656124691713537,29.0,1.0,0.05,0.1,0.0,0.05000000000000001,0.9499999999999998,0.0,0.05000000000000001,0.0,0.03241380630236064,0.15428901567502784,41.9143,18.686500000000002,neural,29.0,145.0,1276.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,train,40,,,40,1,-4.48,40,0.0,40,0,0.016298778999953356,0.016298778999953356,0.0,0.016298778999953356,0.0,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.07334134937535083,0.0,0.14159107,0.15902183656130692,7.0,1.0,0.4,0.0,0.775,0.017752831831316564,0.20724716816868344,0.0,0.0789014748058514,0.0,0.02026627752727944,0.2933450058134486,40.69070000000001,19.0285,none,7.0,35.0,308.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,eval,50,50,-0.8000000000000004,50,1,-0.8000000000000004,40,0.0,50,0,0.05763610099984362,0.019918814999982715,0.037717285999860906,0.019918814999982715,0.037717285999860906,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.07334134937535083,0.0,0.09026057,0.10330436268286763,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09363179026290255,401.47742500000004,403.71799999999996,neural,13.0,65.0,556.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,eval,50,50,-0.8000000000000004,50,2,-0.8000000000000004,40,0.0,50,0,0.057761989000027825,0.02004470300016692,0.037717285999860906,0.02004470300016692,0.037717285999860906,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.07334134937535083,0.0,0.09026057,0.10330436268286763,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09363179026290255,385.66895000000005,370.42150000000004,neural,13.0,65.0,556.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,train,80,,,80,2,-2.9700000000000006,40,0.0,80,0,0.06967810300011479,0.03196081700025388,0.037717285999860906,0.03196081700025388,0.037717285999860906,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.049170674687675414,0.0,0.03110499,0.04936449179356682,19.0,1.0,0.175,0.175,0.025,0.06709226633263851,0.9329077336673613,0.0,0.06709226633263851,0.033349575150251845,0.05761885487032266,0.21685243188427342,35.040525,18.240000000000002,neural,19.0,95.0,836.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,eval,100,100,-9.54,100,1,-9.54,40,0.0,100,0,0.1131127280000328,0.03922493800018856,0.07388778999984424,0.03922493800018856,0.07388778999984424,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.0611011346323622,0.0,0.013304939,0.031738822293276334,21.0,1.0,0.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03076245810226421,356.71115,348.8895,neural,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,eval,100,100,-0.8000000000000004,100,2,-0.8000000000000004,40,0.0,100,0,0.11320582700000159,0.039318037000157346,0.07388778999984424,0.039318037000157346,0.07388778999984424,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.0611011346323622,0.0,0.013304939,0.031738822293276334,21.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03076245810226421,396.38917499999997,416.1495,neural,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_tau_80,981,train,100,,,100,3,-1.1000000000000003,20,0.0,100,0,0.11398987199982002,0.04010208199997578,0.07388778999984424,0.04010208199997578,0.07388778999984424,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.0611011346323622,0.0,0.013304939,0.031738822293276334,21.0,1.0,0.1,0.15,0.0,0.08823493336722106,0.911765066632779,0.0,0.08823493336722106,0.05882297441110931,0.08785044232898889,0.20385710346625205,37.460899999999995,17.901,neural,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,train,40,,,40,1,-2.1800000000000006,40,0.0,40,0,0.018105153000306018,0.018105153000306018,0.0,0.018105153000306018,0.0,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.15429877479134674,0.0,0.1354553,0.13861901205061872,9.0,1.0,0.15,0.0,0.975,0.0038574693697836686,0.021142530630216334,0.0,0.15429877479134674,0.0,0.004531731173050455,0.2520219913320973,35.10655,22.54,none,9.0,45.0,396.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,eval,50,50,-1.0300000000000002,50,1,-1.0300000000000002,40,0.0,50,0,0.04398760200001561,0.02270539400024063,0.021282207999774982,0.02270539400024063,0.021282207999774982,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.09013550398359482,0.0,0.08420702,0.08939694004641771,13.0,1.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08206094285762235,191.77677500000001,182.2955,abstention,14.0,70.0,600.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,eval,50,50,-0.8000000000000004,50,2,-0.8000000000000004,40,0.0,50,0,0.044122355000126845,0.022840147000351863,0.021282207999774982,0.022840147000351863,0.021282207999774982,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.09013550398359482,0.0,0.08420702,0.08939694004641771,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08206094285762235,202.0478,207.161,abstention,14.0,70.0,600.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,train,80,,,80,2,-2.1800000000000006,40,0.0,80,0,0.05733129500003997,0.03604908700026499,0.021282207999774982,0.03604908700026499,0.021282207999774982,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.08825216000196785,0.0,0.026703995,0.02759494378367358,23.0,1.0,0.15,0.0,0.65,0.05089818773412567,0.2991018122658743,0.65,0.05089818773412567,0.11610773715943773,0.06098185767459889,0.12402642735893558,64.39212500000001,19.863999999999997,abstention,23.0,115.0,1012.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,eval,100,100,-0.8000000000000004,100,1,-0.8000000000000004,40,0.0,100,0,0.08359147300006953,0.04379543200002445,0.03979604100004508,0.04379543200002445,0.03979604100004508,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.09685905684244464,0.0,0.012468666,0.015791332284062952,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01554584271609728,164.20952499999999,162.89100000000002,abstention,30.0,150.0,1320.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,eval,100,100,-0.8000000000000004,100,2,-0.8000000000000004,40,0.0,100,0,0.08373248300040359,0.04393644200035851,0.03979604100004508,0.04393644200035851,0.03979604100004508,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.09685905684244464,0.0,0.012468666,0.015791332284062952,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01554584271609728,177.50285000000002,174.8875,abstention,30.0,150.0,1320.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,980,train,100,,,100,3,-0.7900000000000003,20,0.0,100,0,0.08467876700024135,0.04488272600019627,0.03979604100004508,0.04488272600019627,0.03979604100004508,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.09685905684244464,0.0,0.012468666,0.015791332284062952,30.0,1.0,0.05,0.1,0.0,0.11544369707448601,0.8845563029255139,0.0,0.11544369707448601,0.07345942402404296,0.14252124769092825,0.17570719897453452,39.75465000000001,19.519,neural,30.0,150.0,1320.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,train,40,,,40,1,-4.25,40,0.0,40,0,0.01503561500021533,0.01503561500021533,0.0,0.01503561500021533,0.0,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.25796450071828136,0.0,0.14158218,0.1567002005887932,7.0,1.0,0.375,0.0,0.775,0.06189084181088837,0.1631091581891116,0.0,0.27507040804839283,0.0,0.07065308090967723,0.2933450058134486,36.6687,17.4585,none,7.0,35.0,308.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,eval,50,50,-0.8000000000000004,50,1,-0.8000000000000004,40,0.0,50,0,0.037449902999924234,0.01874904999976934,0.018700853000154893,0.01874904999976934,0.018700853000154893,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.25796450071828136,0.0,0.09025524,0.10191431346665906,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09248841967215513,178.340175,162.0055,abstention,13.0,65.0,556.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,eval,50,50,-0.8000000000000004,50,2,-0.8000000000000004,40,0.0,50,0,0.03758985300009954,0.018888999999944645,0.018700853000154893,0.018888999999944645,0.018700853000154893,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.25796450071828136,0.0,0.09025524,0.10191431346665906,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09248841967215513,170.13197499999998,160.33100000000002,abstention,13.0,65.0,556.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,train,80,,,80,2,-2.9700000000000006,40,0.0,80,0,0.05162845800032301,0.032927605000168114,0.018700853000154893,0.032927605000168114,0.018700853000154893,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.1414822503591407,0.0,0.031103844,0.049066133347979976,19.0,1.0,0.175,0.175,0.025,0.1800653236518651,0.794934676348135,0.025,0.1800653236518651,0.238755133912482,0.2020514692675949,0.21662581096582514,39.426075,21.031,neural,19.0,95.0,836.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,eval,100,100,-0.8000000000000004,100,1,-0.8000000000000004,40,0.0,100,0,0.07857408300014868,0.041107863999968686,0.03746621900017999,0.041107863999968686,0.03746621900017999,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.18485591041501692,0.0,0.013304526,0.03163186499070176,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030661969704655123,176.104875,170.8985,abstention,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,eval,100,100,-0.8000000000000004,100,2,-0.8000000000000004,40,0.0,100,0,0.07870944900014365,0.04124322999996366,0.03746621900017999,0.04124322999996366,0.03746621900017999,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.18485591041501692,0.0,0.013304526,0.03163186499070176,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030661969704655123,167.612725,160.9605,abstention,21.0,105.0,924.0
asoc_fuzzy_sensitivity_ablation,asoc_fuzzy_sensitivity_ablation,configs/fuzzy_sensitivity_ablation.json,ApplicationNavigation-deployment-goal-shift,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,fuzzy_zero_support_abstain,981,train,100,,,100,3,-1.1000000000000003,20,0.0,100,0,0.07943649700018796,0.041970278000007966,0.03746621900017999,0.041970278000007966,0.03746621900017999,unknown,1.4.0,3.13.5,2.10.0+cpu,2.3.5,fallback-local,not-installed,0.18485591041501692,0.0,0.013304526,0.03163186499070176,21.0,1.0,0.1,0.15,0.0,0.25042785791503924,0.7495721420849609,0.0,0.25042785791503924,0.30835055063852185,0.2920523246774337,0.20364727735705776,41.23035,19.424500000000002,neural,21.0,105.0,924.0
