environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,idle_rate,risk_adjusted_score,gym_pybullet_drones_version,pybullet_version
ApplicationNavigation-deployment-goal-shift,double_dqn,600,12000,-8.751333333333333,0.1333333333333333,104.33333333333331,17.084059599998,12000,719,7.2738340000069,9.8102255999911,,,,,,0.8666666666666667,0.2638888888888889,0.0052777777777777,0.2666666666666666,0.0,1.0,0.0,,,0.0,,413.7965277777778,354.17499999999995,0.0,0.0,0.0,12000,-8.751333333333333,12000,0.6061528333339083,-5.6073,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.5605555555555556,-0.1866111111111111,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,601,12000,-2.643333333333335,0.0333333333333333,117.63333333333334,17.00651199999993,12000,719,7.477502900008403,9.529009099991526,,,,,,0.9666666666666668,0.0094444444444444,0.0205555555555555,0.3,0.0,1.0,0.0,,,0.0,,383.6274767573696,350.55,0.0,0.0,0.0,12000,-2.643333333333335,12000,0.6231252416673669,-3.9841333333333337,0.0866666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.955640589569161,-0.0716751700680271,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,602,12000,-3.0286666666666675,0.0,120.0,17.349608600001375,12000,719,7.246479000001273,10.103129600000102,,,,,,1.0,0.0049999999999999,0.0511111111111111,0.4777777777777778,0.0,1.0,0.0,,,0.0,,433.44191666666666,355.6,0.0,0.0,0.0,12000,-3.0286666666666675,12000,0.603873250000106,-2.8138333333333345,0.0233333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9538888888888888,-0.1003888888888888,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,603,12000,-12.477,0.0333333333333333,116.06666666666666,17.502473300002748,12000,719,7.269033600008697,10.233439699994053,,,,,,0.9666666666666668,0.3641666666666666,0.0283333333333333,0.5666666666666667,0.0,1.0,0.0,,,0.0,,408.60333333333335,355.025,0.0,0.0,0.0,12000,-12.477,12000,0.6057528000007247,-5.096466666666667,0.0366666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.5441666666666667,-0.38525,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,604,12000,-2.296333333333336,0.0666666666666666,113.7,16.67129620000196,12000,719,7.223993400009931,9.44730279999203,,,,,,0.9333333333333332,0.0069444444444444,0.0172222222222222,0.5,0.0,1.0,0.0,,,0.0,,412.3164393162394,358.0,0.0,0.0,0.0,12000,-2.296333333333336,12000,0.6019994500008276,-3.8830333333333344,0.0766666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9567136752136752,-0.0359491452991452,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,605,12000,-2.938000000000001,0.0,120.0,17.44241200000397,12000,719,7.338547800005472,10.103864199998496,,,,,,1.0,0.0072222222222222,0.0352777777777777,0.3333333333333333,0.0,1.0,0.0,,,0.0,,399.2484444444444,350.975,0.0,0.0,0.0,12000,-2.938000000000001,12000,0.611545650000456,-3.463266666666667,0.02,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9641666666666668,-0.1036388888888888,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,606,12000,-3.1043333333333325,0.1,112.5,16.917211599997245,12000,719,7.40156339998066,9.515648200016583,,,,,,0.9,0.0252777777777777,0.0686111111111111,0.4333333333333333,0.0,1.0,0.0,,,0.0,,417.1585230696799,356.175,0.0,0.0,0.0,12000,-3.1043333333333325,12000,0.6167969499983883,-3.4554666666666662,0.09,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9046939736346516,-0.0157471751412429,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,607,12000,-2.616,0.0666666666666666,113.3,17.107362399998237,12000,719,7.41899410001497,9.688368299983267,,,,,,0.9333333333333332,0.0072222222222222,0.0505555555555555,0.3333333333333333,0.0,1.0,0.0,,,0.0,,376.5593055555556,348.025,0.0,0.0,0.0,12000,-2.616,12000,0.6182495083345808,-3.6465333333333354,0.0466666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9436111111111112,-0.0349166666666666,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,608,12000,-3.131666666666668,0.1333333333333333,111.73333333333332,17.06330010000238,12000,719,7.238633600005414,9.824666499996964,,,,,,0.8666666666666667,0.0507407407407407,0.0186111111111111,0.3,0.0,1.0,0.0,,,0.0,,400.0530366426264,361.30000000000007,0.0,0.0,0.0,12000,-3.131666666666668,12000,0.6032194666671179,-4.0716,0.06,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7923692810457516,0.0033556644880174,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,609,12000,-4.390666666666667,0.0333333333333333,119.2,17.49647869999899,12000,719,7.372507000007317,10.123971699991673,,,,,,0.9666666666666668,0.0705555555555555,0.0268055555555555,0.3,0.0,1.0,0.0,,,0.0,,398.8939305555556,356.525,0.0,0.0,0.0,12000,-4.390666666666667,12000,0.6143755833339432,-4.277433333333335,0.0333333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.895,-0.1267222222222222,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,610,12000,-2.561333333333335,0.0333333333333333,119.06666666666666,17.142370999994455,12000,719,7.363331400003517,9.779039599990938,,,,,,0.9666666666666668,0.006111111111111,0.0186111111111111,0.5333333333333333,0.0,1.0,0.0,,,0.0,,372.869268115942,348.65,0.0,0.0,0.0,12000,-2.561333333333335,12000,0.6136109500002931,-3.9798,0.06,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9634420289855072,-0.0691219806763284,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,611,12000,-2.5193333333333343,0.0666666666666666,117.76666666666668,17.388424500000838,12000,719,7.339775200001895,10.048649299998942,,,,,,0.9333333333333332,0.0088888888888888,0.0263888888888888,0.4666666666666667,0.0,1.0,0.0,,,0.0,,397.4977725381415,351.0,0.0,0.0,0.0,12000,-2.5193333333333343,12000,0.6116479333334913,-4.282666666666667,0.05,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9590229619355832,-0.0381245184157805,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,612,12000,-4.118,0.0,120.0,17.295875899995735,12000,719,7.412285399994289,9.883590500001446,,,,,,1.0,0.0527777777777777,0.0272222222222222,0.4333333333333333,0.0,1.0,0.0,,,0.0,,387.9754722222222,354.8,0.0,0.0,0.0,12000,-4.118,12000,0.617690449999524,-2.959666666666667,0.0333333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7077777777777778,-0.1235555555555555,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,613,12000,-3.201333333333333,0.0,120.0,17.154143299994757,12000,719,7.284420799987856,9.8697225000069,,,,,,1.0,0.0144444444444444,0.0419444444444444,0.3333333333333333,0.0,1.0,0.0,,,0.0,,388.1483611111111,349.9,0.0,0.0,0.0,12000,-3.201333333333333,12000,0.6070350666656547,-5.356433333333333,0.0833333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9466666666666668,-0.1091111111111111,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,614,12000,-2.270666666666668,0.1,111.03333333333332,17.143739400002232,12000,719,7.303326700006437,9.840412699995795,,,,,,0.9,0.0088888888888888,0.0338409961685823,0.2666666666666666,0.0,1.0,0.0,,,0.0,,427.4559588122605,350.975,0.0,0.0,0.0,12000,-2.270666666666668,12000,0.6086105583338698,-2.776066666666668,0.0366666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.894300766283525,0.0016810344827586,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,615,12000,-2.632666666666667,0.0333333333333333,118.3,16.832558800000697,12000,719,7.27008659997955,9.562472200021148,,,,,,0.9666666666666668,0.0072222222222222,0.0244444444444444,0.3922222222222222,0.0,1.0,0.0,,,0.0,,373.74822705314006,347.25,0.0,0.0,0.0,12000,-2.632666666666667,12000,0.6058405499982958,-3.2386000000000004,0.0833333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9579227053140096,-0.0696811594202898,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,616,12000,-3.5736666666666665,0.0,120.0,17.7183503999986,12000,719,7.459947000003012,10.258403399995586,,,,,,1.0,0.0330555555555555,0.0272222222222222,0.5333333333333333,0.0,1.0,0.0,,,0.0,,391.6663888888889,354.8,0.0,0.0,0.0,12000,-3.5736666666666665,12000,0.621662250000251,-4.356066666666667,0.04,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9325,-0.1263055555555555,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,617,12000,-1.1766666666666667,0.2333333333333333,97.56666666666666,16.631796800000302,12000,719,7.363130600009754,9.268666199990548,,,,,,0.7666666666666667,0.0073275862068965,0.0205555555555555,0.4,0.0,1.0,0.0,,,0.0,,394.0753761631089,353.7,0.0,0.0,0.0,12000,-1.1766666666666667,12000,0.6135942166674795,-3.073966666666667,0.0633333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8227941981390257,0.1437263273125342,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,618,12000,-2.515333333333334,0.1,114.0,17.867847699999402,12000,719,7.395391899997776,10.472455800001626,,,,,,0.9,0.0077777777777777,0.0640919701213818,0.4,0.0,1.0,0.0,,,0.0,,383.1249989594708,351.65,0.0,0.0,0.0,12000,-2.515333333333334,12000,0.616282658333148,-3.307766666666667,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9556019243855736,-0.0033379702163351,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,619,12000,-5.856333333333333,0.0333333333333333,119.13333333333334,17.579310799999803,12000,719,7.396951099995931,10.182359700003872,,,,,,0.9666666666666668,0.1169444444444444,0.0430555555555555,0.5,0.0,1.0,0.0,,,0.0,,401.1335833333333,357.1,0.0,0.0,0.0,12000,-5.856333333333333,12000,0.6164125916663276,-3.1288666666666662,0.0433333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8502482269503546,-0.1686359338061465,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,620,12000,-1.8376666666666677,0.1666666666666666,106.96666666666668,16.92005330000393,12000,719,7.277157400007127,9.642895899996802,,,,,,0.8333333333333334,0.0078070175438596,0.0347807017543859,0.3333333333333333,0.0,1.0,0.0,,,0.0,,362.7371266908855,350.82500000000005,0.0,0.0,0.0,12000,-1.8376666666666677,12000,0.6064297833339273,-4.779133333333333,0.0466666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9159761356252584,0.0672620355602811,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,621,12000,-1.3100000000000005,0.2,96.66666666666669,17.20184679999511,12000,719,7.412081899994519,9.789764900000591,,,,,,0.8,0.0072222222222222,0.0188888888888888,0.3333333333333333,0.0,1.0,0.0,,,0.0,,410.3832222222222,356.9,0.0,0.0,0.0,12000,-1.3100000000000005,12000,0.6176734916662099,-2.5034,0.0933333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7672222222222224,0.1160555555555555,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,622,12000,-2.744333333333332,0.0666666666666666,115.03333333333332,17.39280680000229,12000,719,7.268229900008009,10.12457689999428,,,,,,0.9333333333333332,0.0047222222222222,0.0674999999999999,0.4666666666666667,0.0,1.0,0.0,,,0.0,,396.1898293650794,351.475,0.0,0.0,0.0,12000,-2.744333333333332,12000,0.6056858250006675,-2.9402,0.0333333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9542063492063492,-0.0334761904761904,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,623,12000,-2.4890000000000017,0.0333333333333333,118.93333333333334,17.7754935999983,12000,719,7.348748199998226,10.426745400000073,,,,,,0.9666666666666668,0.0064898989898989,0.012070707070707,0.3,0.0,1.0,0.0,,,0.0,,392.727755050505,357.75,0.0,0.0,0.0,12000,-2.4890000000000017,12000,0.6123956833331855,-3.0398000000000005,0.0566666666666666,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9566666666666668,-0.0688232323232323,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,624,12000,-3.360333333333334,0.1,114.76666666666668,17.732876000001852,12000,719,7.816980899995542,9.91589510000631,,,,,,0.9,0.0475730994152046,0.0350879375054551,0.4,0.0,1.0,0.0,,,0.0,,365.29929835684646,350.6,0.0,0.0,0.0,12000,-3.360333333333334,12000,0.6514150749996285,-5.813766666666665,0.0633333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9115438798732056,-0.0387274874025252,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,625,12000,-2.821,0.0333333333333333,118.06666666666666,18.50096749999648,12000,719,8.122479299992847,10.37848820000363,,,,,,0.9666666666666668,0.0108333333333333,0.0341666666666666,0.2333333333333333,0.0,1.0,0.0,,,0.0,,410.6272392473118,361.575,0.0,0.0,0.0,12000,-2.821,12000,0.6768732749994039,-2.801233333333334,0.05,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9094354838709678,-0.0684435483870967,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,626,12000,-2.8546666666666667,0.0666666666666666,116.8,18.44753959999798,12000,719,8.084422099986114,10.363117500011867,,,,,,0.9333333333333332,0.0049678134804716,0.0812820512820512,0.2333333333333333,0.0,1.0,0.0,,,0.0,,414.7308810992102,365.275,0.0,0.0,0.0,12000,-2.8546666666666667,12000,0.6737018416655095,-4.4439666666666655,0.0633333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9593486963107216,-0.0342360164448771,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,627,12000,-2.700000000000002,0.0,120.0,18.722749900000053,12000,719,8.158472999995865,10.564276900004188,,,,,,1.0,0.0099999999999999,0.0025,0.5,0.0,1.0,0.0,,,0.0,,407.99991666666665,368.2,0.0,0.0,0.0,12000,-2.700000000000002,12000,0.6798727499996554,-2.8011333333333344,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9577777777777778,-0.1057777777777777,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,628,12000,-4.351333333333331,0.1,108.2,18.35303049999493,12000,719,8.015095800008567,10.337934699986365,,,,,,0.9,0.061111111111111,0.1044444444444444,0.4333333333333333,0.0,1.0,0.0,,,0.0,,419.7490555555556,376.025,0.0,0.0,0.0,12000,-4.351333333333331,12000,0.6679246500007139,-3.0912,0.0633333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7958333333333333,-0.0406944444444444,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,629,12000,-2.736333333333333,0.0666666666666666,117.56666666666666,18.655379199997697,12000,719,8.073544100006984,10.581835099990712,,,,,,0.9333333333333332,0.0093615257048092,0.0554999999999999,0.5059701492537313,0.0,1.0,0.0,,,0.0,,413.6394890547264,361.9500000000001,0.0,0.0,0.0,12000,-2.736333333333333,12000,0.6727953416672486,-3.9115000000000006,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.959259535655058,-0.0386208126036484,not-installed,not-installed
