environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,idle_rate,risk_adjusted_score,gym_pybullet_drones_version,pybullet_version
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,600,12000,-2.971666666666665,0.0666666666666666,112.16666666666669,20.9270491999996,12000,719,8.831091300009575,12.095957899990026,,,,,,0.9333333333333332,0.0252777777777777,0.0380555555555555,0.2666666666666666,0.0,1.0,0.0,,,0.0,,525.3263611111112,466.67500000000007,0.0,0.0,0.0,12000,-2.971666666666665,12000,0.7359242750007979,-4.1483,0.1033333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8844444444444444,-0.0470555555555555,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,601,12000,-3.366000000000001,0.1,113.93333333333334,20.72917960000632,12000,719,8.865900300006615,11.863279299999704,,,,,,0.9,0.0488888888888888,0.0249999999999999,0.3,0.0,1.0,0.0,,,0.0,,509.6987884615384,468.0,0.0,0.0,0.0,12000,-3.366000000000001,12000,0.7388250250005512,-5.055666666666666,0.1233333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.913846153846154,-0.0402735042735042,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,602,12000,-3.188666666666667,0.0,120.0,22.1761131999956,12000,719,9.00790849999612,13.168204699999478,,,,,,1.0,0.0049999999999999,0.0677777777777777,0.4666666666666667,0.0,1.0,0.0,,,0.0,,545.3451388888889,472.0,0.0,0.0,0.0,12000,-3.188666666666667,12000,0.7506590416663433,-3.2952666666666666,0.02,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9558333333333332,-0.1005833333333333,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,603,12000,-2.668333333333335,0.0333333333333333,116.83333333333331,21.75907300000108,12000,719,9.19552180000028,12.563551200000802,,,,,,0.9666666666666668,0.0063888888888888,0.0336111111111111,0.5666666666666667,0.0,1.0,0.0,,,0.0,,537.9089,466.975,0.0,0.0,0.0,12000,-2.668333333333335,12000,0.7662934833333567,-4.213233333333334,0.0566666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9623333333333334,-0.0692888888888888,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,604,12000,-8.421666666666662,0.2333333333333333,95.66666666666669,21.71512920000532,12000,719,9.01003020000644,12.70509899999888,,,,,,0.7666666666666667,0.2786394557823129,0.0070068027210884,0.5,0.0,1.0,0.0,,,0.0,,545.41725,463.7,0.0,0.0,0.0,12000,-8.421666666666662,12000,0.7508358500005367,-3.5827333333333327,0.0533333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.4807369614512471,-0.0933798185941042,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,605,12000,-2.938000000000001,0.0,120.0,21.38950179999665,12000,719,8.842552900001465,12.546948899995186,,,,,,1.0,0.0072222222222222,0.0352777777777777,0.3333333333333333,0.0,1.0,0.0,,,0.0,,545.3727777777779,468.125,0.0,0.0,0.0,12000,-2.938000000000001,12000,0.7368794083334554,-3.742200000000001,0.0266666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9641666666666668,-0.1036388888888888,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,606,12000,-4.140666666666666,0.1,112.86666666666666,21.35432659999788,12000,719,9.021896799997194,12.332429800000682,,,,,,0.9,0.0699999999999999,0.0472222222222222,0.4333333333333333,0.0,1.0,0.0,,,0.0,,535.1294492249747,471.125,0.0,0.0,0.0,12000,-4.140666666666666,12000,0.7518247333330995,-2.9517333333333338,0.08,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8783264522671302,-0.0578326452267129,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,607,12000,-2.497666666666666,0.1,109.36666666666666,21.76580379999359,12000,719,9.09251029999723,12.673293499996362,,,,,,0.9,0.0074999999999999,0.0630555555555555,0.3333333333333333,0.0,1.0,0.0,,,0.0,,497.061,459.55,0.0,0.0,0.0,12000,-2.497666666666666,12000,0.7577091916664358,-3.434,0.0366666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8936111111111111,0.0031388888888888,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,608,12000,-3.879666666666668,0.0666666666666666,115.53333333333332,21.27244249999785,12000,719,8.831764999995357,12.440677500002494,,,,,,0.9333333333333332,0.0717483660130718,0.0058333333333333,0.3,0.0,1.0,0.0,,,0.0,,518.9628251633987,476.675,0.0,0.0,0.0,12000,-3.879666666666668,12000,0.7359804166662798,-4.1506,0.1,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.8498202614379086,-0.090063725490196,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,609,12000,-2.488333333333333,0.0666666666666666,112.26666666666668,20.939082299999427,12000,719,8.63681660000293,12.302265699996497,,,,,,0.9333333333333332,0.0052777777777777,0.045,0.3,0.0,1.0,0.0,,,0.0,,506.3092222222222,467.4500000000001,0.0,0.0,0.0,12000,-2.488333333333333,12000,0.7197347166669109,-3.9903666666666666,0.0666666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9036111111111113,-0.0289722222222221,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,610,12000,-2.561333333333335,0.0333333333333333,119.06666666666666,21.46503880000091,12000,719,8.559148300009838,12.905890499991074,,,,,,0.9666666666666668,0.006111111111111,0.0186111111111111,0.5333333333333333,0.0,1.0,0.0,,,0.0,,533.1817210144928,473.975,0.0,0.0,0.0,12000,-2.561333333333335,12000,0.7132623583341532,-5.978899999999999,0.0566666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9631642512077294,-0.0690942028985507,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,611,12000,-6.038333333333331,0.1,113.83333333333331,21.77452279999852,12000,719,8.973598100012168,12.800924699986354,,,,,,0.9,0.1336111111111111,0.0599999999999999,0.4666666666666667,0.0,1.0,0.0,,,0.0,,511.8370691940207,465.525,0.0,0.0,0.0,12000,-6.038333333333331,12000,0.7477998416676807,-5.378233333333333,0.0533333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7890229619355833,-0.1125134073046694,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,612,12000,-2.9260000000000006,0.0,120.0,21.81292470000335,12000,719,9.017321700011962,12.795602999991388,,,,,,1.0,0.006111111111111,0.0372222222222222,0.4333333333333333,0.0,1.0,0.0,,,0.0,,526.9245833333333,475.5,0.0,0.0,0.0,12000,-2.9260000000000006,12000,0.7514434750009968,-4.673433333333334,0.0733333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.965,-0.102611111111111,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,613,12000,-3.205,0.0,120.0,21.28509969999868,12000,719,8.985615799989318,12.299483900009363,,,,,,1.0,0.0091666666666666,0.0574999999999999,0.3333333333333333,0.0,1.0,0.0,,,0.0,,524.8695277777778,467.05,0.0,0.0,0.0,12000,-3.205,12000,0.7488013166657765,-3.8828,0.0766666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9516666666666668,-0.1043333333333333,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,614,12000,-6.751333333333332,0.1666666666666666,103.26666666666668,21.04790779999894,12000,719,9.06082639998931,11.987081400009629,,,,,,0.8333333333333334,0.18,0.0578787878787878,0.2666666666666666,0.0,1.0,0.0,,,0.0,,536.7999217171717,472.475,0.0,0.0,0.0,12000,-6.751333333333332,12000,0.7550688666657758,-5.497266666666666,0.12,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.5661111111111111,-0.0699444444444444,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,615,12000,-2.7729999999999992,0.0333333333333333,117.8,21.78779850000137,12000,719,8.797464199989918,12.990334300011456,,,,,,0.9666666666666668,0.0067283950617283,0.0424999999999999,0.3672839506172839,0.0,1.0,0.0,,,0.0,,542.0819351851852,478.2,0.0,0.0,0.0,12000,-2.7729999999999992,12000,0.7331220166658264,-3.7154,0.05,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9054629629629628,-0.0639413580246913,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,616,12000,-3.038000000000001,0.0,120.0,21.71891310000501,12000,719,8.619740800008003,13.099172299997008,,,,,,1.0,0.0083333333333333,0.0424999999999999,0.5333333333333333,0.0,1.0,0.0,,,0.0,,488.1161111111112,462.4,0.0,0.0,0.0,12000,-3.038000000000001,12000,0.7183117333340002,-3.0855333333333337,0.02,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9591666666666668,-0.1042499999999999,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,617,12000,-2.410333333333333,0.1,113.03333333333332,21.59852410000167,12000,719,8.731805900002655,12.866718199999012,,,,,,0.9,0.0081609195402298,0.0447222222222222,0.4,0.0,1.0,0.0,,,0.0,,514.0399578544061,469.225,0.0,0.0,0.0,12000,-2.410333333333333,12000,0.7276504916668879,-3.1972333333333327,0.0866666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9477941981390258,-0.0029403393541324,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,618,12000,-2.412333333333334,0.1,113.3,21.9180697999982,12000,719,9.039598699986527,12.878471100011666,,,,,,0.9,0.008611111111111,0.0480658930238762,0.4,0.0,1.0,0.0,,,0.0,,511.3788603045738,458.5750000000001,0.0,0.0,0.0,12000,-2.412333333333334,12000,0.7532998916655439,-3.7398000000000016,0.05,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9562935343628975,-0.0042404645474008,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,619,12000,-5.628666666666665,0.0333333333333333,119.5,21.802179800004524,12000,719,9.051281300002302,12.750898500002222,,,,,,0.9666666666666668,0.106111111111111,0.0497222222222222,0.5,0.0,1.0,0.0,,,0.0,,531.0233373015873,483.7000000000001,0.0,0.0,0.0,12000,-5.628666666666665,12000,0.7542734416668585,-6.305633333333333,0.1033333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7718253968253969,-0.1499603174603174,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,620,12000,-3.2350000000000008,0.1666666666666666,107.9,21.87801490000129,12000,719,8.940962400003627,12.937052499997662,,,,,,0.8333333333333334,0.0597469397363465,0.0372222222222222,0.3333333333333333,0.0,1.0,0.0,,,0.0,,532.723579903912,472.475,0.0,0.0,0.0,12000,-3.2350000000000008,12000,0.7450802000003023,-4.5439,0.06,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7624589111453518,0.0306738358157849,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,621,12000,-6.549999999999998,0.2,100.06666666666666,20.848939500006963,12000,719,8.947656300006201,11.901283200000762,,,,,,0.8,0.1883531746031746,0.0369642857142857,0.3333333333333333,0.0,1.0,0.0,,,0.0,,542.464117063492,467.775,0.0,0.0,0.0,12000,-6.549999999999998,12000,0.7456380250005168,-4.330866666666665,0.1233333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.5653769841269842,-0.044890873015873,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,622,12000,-3.799000000000001,0.0666666666666666,115.03333333333332,22.315397999998822,12000,719,8.951994999981252,13.36340300001757,,,,,,0.9333333333333332,0.0502777777777777,0.0463888888888888,0.4666666666666667,0.0,1.0,0.0,,,0.0,,532.7514563492064,475.575,0.0,0.0,0.0,12000,-3.799000000000001,12000,0.7459995833317711,-3.4187333333333334,0.0466666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.7583730158730159,-0.0594484126984126,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,623,12000,-2.646333333333334,0.0333333333333333,118.93333333333334,22.037157200000365,12000,719,8.93486459999258,13.102292600007786,,,,,,0.9666666666666668,0.006590909090909,0.0284595959595959,0.3,0.0,1.0,0.0,,,0.0,,518.4318888888889,469.25,0.0,0.0,0.0,12000,-2.646333333333334,12000,0.7445720499993816,-2.873300000000001,0.0466666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9507323232323232,-0.068330808080808,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,624,12000,-10.260666666666662,0.0666666666666666,112.13333333333334,22.59554349999962,12000,719,9.476940600005037,13.118602899994585,,,,,,0.9333333333333332,0.295,0.0219444444444444,0.4,0.0,1.0,0.0,,,0.0,,560.2938611111111,510.125,0.0,0.0,0.0,12000,-10.260666666666662,12000,0.7897450500004197,-4.660566666666666,0.0666666666666666,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.5933333333333334,-0.2876666666666666,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,625,12000,-3.133666666666666,0.0,120.0,22.702058300004865,12000,719,9.405020500009414,13.29703779999545,,,,,,1.0,0.0108333333333333,0.0452777777777777,0.2333333333333333,0.0,1.0,0.0,,,0.0,,532.0691666666667,492.75,0.0,0.0,0.0,12000,-3.133666666666666,12000,0.7837517083341178,-3.5058666666666665,0.0433333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9572222222222224,-0.1065555555555555,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,626,12000,-2.6463333333333336,0.0666666666666666,116.8,22.74516830000357,12000,719,9.681489100010369,13.063679199993205,,,,,,0.9333333333333332,0.0052455912582494,0.0587820512820512,0.2333333333333333,0.0,1.0,0.0,,,0.0,,544.2465321324245,493.975,0.0,0.0,0.0,12000,-2.6463333333333336,12000,0.8067907583341974,-3.384299999999999,0.0633333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9601820296440552,-0.0345971275559882,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,627,12000,-2.854666666666667,0.0,120.0,23.220373299998755,12000,719,9.546929999996792,13.673443300001964,,,,,,1.0,0.0099999999999999,0.0186111111111111,0.5,0.0,1.0,0.0,,,0.0,,539.8641388888889,502.275,0.0,0.0,0.0,12000,-2.854666666666667,12000,0.7955774999997326,-3.1510666666666665,0.0433333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9494444444444444,-0.1049444444444444,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,628,12000,-2.671666666666667,0.1,113.76666666666668,22.85686250000436,12000,719,9.401192400015134,13.45567009998922,,,,,,0.9,0.0158333333333333,0.0501133786848072,0.4333333333333333,0.0,1.0,0.0,,,0.0,,527.6980143390689,485.4,0.0,0.0,0.0,12000,-2.671666666666667,12000,0.7834327000012612,-3.0181,0.07,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9442767106842738,-0.0102610044017606,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,629,12000,-2.7400000000000007,0.0666666666666666,117.56666666666666,23.46528039999976,12000,719,9.696479700003692,13.768800699996063,,,,,,0.9333333333333332,0.011849087893864,0.0518888888888888,0.5059701492537313,0.0,1.0,0.0,,,0.0,,531.5225078772803,490.1,0.0,0.0,0.0,12000,-2.7400000000000007,12000,0.8080399750003077,-6.082,0.0233333333333333,asoc_dueling_double_dqn_30seed,configs/strong_baselines/dueling_double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.9039941956882256,-0.0355818407960198,not-installed,not-installed
